TIME_PERIOD,GEO_PICT,TOPIC,CONDITION,VIOLENCE_TYPE,PERPETRATOR,ACTUALITY,LIFEPER,OBS_VALUE
2010,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMFEM: Female family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMFEM: Female family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,3.4
2019,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMMAL: Male family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMMAL: Male family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,6.9
2019,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHFEM: Female other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHFEM: Female other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHMAL: Male other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHMAL: Male other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,PARTNER: Partner,ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,36.9
2019,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,PARTNER: Partner,ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2019,KI: Kiribati,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2010,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,20.7
2019,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,17.2
2019,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,22.0
2010,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,16.7
2019,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,10.6
2010,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,55.2
2019,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,42.5
2019,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,54.8
2010,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,23.8
2019,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,70.1
2010,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,1.2
2019,KI: Kiribati,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,13.7
2010,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,14.8
2019,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,28.3
2019,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,46.6
2019,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,3.6
2019,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,8.1
2019,KI: Kiribati,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,CONT_ECON: At least one act of economic abusive,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2012,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,CONT_ECON: At least one act of economic abusive,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,27.0
2007,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,EMO: Emotional violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,13.8
2012,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,EMO: Emotional violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,22.1
2007,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,EMO: Emotional violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,14.7
2012,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,EMO: Emotional violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,47.6
2007,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,19.7
2012,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,16.2
2007,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,22.1
2012,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,48.1
2007,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2012,MH: Marshall Islands,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,18.2
