DATAFLOW,FREQ: Frequency,TIME_PERIOD: Time,GEO_PICT: Pacific Island Countries and territories,TOPIC: Topic,INDICATOR: Indicator,SEX: Sex,AGE: Age,CONDITION: Women’s condition,VIOLENCE_TYPE: Type of violence,PERPETRATOR: Perpetrator,ACTUALITY: Actuality,LIFEPER: Period of life,OUTCOME: Outcome,RESPONSE: Response,HELP_REASON: Reason for searching help,HELP_PROVIDER: Help provider,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYS: Physical violence,OTHMAL: Male other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYS: Physical violence,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,FAMFEM: Female family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,FAMMAL: Male family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,OTHFEM: Female other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,OTHMAL: Male other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX_CHILD: Child sexual abuse,_T: Any,_T: Any,BEFORE15: Before age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX_CHILD: Child sexual abuse,FAMFEM: Female family member(s),_T: Any,BEFORE15: Before age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX_CHILD: Child sexual abuse,FAMMAL: Male family member(s),_T: Any,BEFORE15: Before age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX_CHILD: Child sexual abuse,OTHFEM: Female other(s),_T: Any,BEFORE15: Before age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX_CHILD: Child sexual abuse,OTHMAL: Male other(s),_T: Any,BEFORE15: Before age of 15,_T: Any,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,_T: Any,INJ: Injured,_T: Any,_T: Any,_T: Any,62.7,PERCENT: percent,,,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,_T: Any,INJ: Injured,_T: Any,_T: Any,_T: Any,60.1,PERCENT: percent,,,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,_T: Any,INJ: Injured,_T: Any,_T: Any,_T: Any,59.3,PERCENT: percent,,,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,_T: Any,LOSCONS: Lost consciousness,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,_T: Any,HURT: Hurt enough to need health care,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,_T: Any,INJ: Injured,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,_T: Any,LOSCONS: Lost consciousness,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,_T: Any,INJ: Injured,_T: Any,_T: Any,_T: Any,67.9,PERCENT: percent,,,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_011: Injuries from physical or sexual partner violence,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,_T: Any,INJ: Injured,_T: Any,_T: Any,_T: Any,66.1,PERCENT: percent,,,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,EMODIST: Symptoms of emotional distress in the past 4 weeks,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,HEALTHAFF: Affected their health,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,HEALTHSTA: Fair or poorer health status,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,PAIN: Pain,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,PROBMEM: Problems with memory or concentrating,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,PROBUSUAL: problems with performing usual activities,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,PROBWALK: Problems walking,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,SUICIDEATT: Ever attempting suicide,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,SUICIDETHI: Thinking about suicide,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,EVPREG: Ever pregnant,_T: Any,PARTNER: Partner,_T: Any,_T: Any,ABOR: Ever had abortion,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,EVPREG: Ever pregnant,_T: Any,PARTNER: Partner,_T: Any,_T: Any,MISC: Ever had miscarriages,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,EVPREG: Ever pregnant,_T: Any,PARTNER: Partner,_T: Any,_T: Any,STILB: Ever had stillbirths,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,EVPREG: Ever pregnant,_T: Any,PARTNER: Partner,_T: Any,PREGNANCY: During pregnancy,ABOR: Ever had abortion,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,EVPREG: Ever pregnant,_T: Any,PARTNER: Partner,_T: Any,PREGNANCY: During pregnancy,MISC: Ever had miscarriages,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,EVPREG: Ever pregnant,_T: Any,PARTNER: Partner,_T: Any,PREGNANCY: During pregnancy,STILB: Ever had stillbirths,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,W4M: Working for money,_T: Any,_T: Any,_T: Any,_T: Any,CONCENTRATE: Unable to concentrate on their work as a result of violence,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,W4M: Working for money,_T: Any,_T: Any,_T: Any,_T: Any,LOSCONF: Losing confidence in their own ability,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,W4M: Working for money,_T: Any,_T: Any,_T: Any,_T: Any,WORK: Unable to work as a result of violence,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,W4M: Working for money,_T: Any,PARTNER: Partner,_T: Any,_T: Any,DISWORK: Disrupted their work,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,CHI614: With children 6-14 years old,_T: Any,_T: Any,_T: Any,_T: Any,AL1CHILDAGGR: At least one of her children had becoming aggressive,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,CHI614: With children 6-14 years old,_T: Any,_T: Any,_T: Any,_T: Any,AL1CHILDBEDW: At least one of her children had bedwetting,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,CHI614: With children 6-14 years old,_T: Any,_T: Any,_T: Any,_T: Any,AL1CHILDDSCH: At least one of her children has stopped school/dropped out of school,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,CHI614: With children 6-14 years old,_T: Any,_T: Any,_T: Any,_T: Any,AL1CHILDNIGHT: At least one of her children had nightmares,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,CHI614: With children 6-14 years old,_T: Any,_T: Any,_T: Any,_T: Any,AL1CHILDQUIET: At least one of her children being quiet/withdrawn,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,CHI614: With children 6-14 years old,_T: Any,_T: Any,_T: Any,_T: Any,AL1CHILDRSCH: At least one of her children has failed or had to repeat a year at school,_T: Any,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,_T: Any,FIGHT: Fight back once or twice,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,_T: Any,FIRENDS: Told friends,_T: Any,_T: Any,10.7,PERCENT: percent,,,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,_T: Any,HUSBAND: Told husband/partner's family,_T: Any,_T: Any,13.4,PERCENT: percent,,,PNG DHS 2016-2018,
SPC:DF_VAW(1.0),A: Annual,2018,PG: Papua New Guinea,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,NUMPERRF: Number of persons in relative frequency,F: Female,Y15T64: 15-64,_T: Any,_T: Any,PARTNER: Partner,_T: Any,_T: Any,_T: Any,LEFT: Ever left home because of violence,_T: Any,_T: Any,,PERCENT: percent,,O: Missing value,PNG DHS 2016-2018,
